customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2848-YXSMW,0.0,1.0,1.0,0.011442786069651711,0.15514078006000462,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0486-HECZI,0.0,0.7638888888888888,0.0,0.7810945273631841,0.6023655665820448,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
4549-ZDQYY,0.0,0.7222222222222222,0.5,0.3950248756218906,0.34888645280406183,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
5712-AHQNN,0.0,0.5972222222222222,0.0,0.7303482587064677,0.45410800830833137,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
4846-WHAFZ,1.0,0.5138888888888888,0.0,0.5796019900497512,0.3287964458804523,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5256-SKJGO,0.0,0.8888888888888888,1.0,0.36169154228855727,0.3928802215555043,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3071-VBYPO,0.0,0.041666666666666664,0.0,0.7124378109452736,0.026494345718901455,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
9560-BBZXK,0.0,0.5,1.0,0.127363184079602,0.12780406185091162,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
5299-RULOA,0.0,0.1388888888888889,0.0,0.8159203980099502,0.12068428340641589,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8402-OOOHJ,0.0,0.5694444444444444,1.0,0.023880597014925342,0.09420147703669514,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9445-ZUEQE,0.0,0.375,0.0,0.6661691542288557,0.24611123932610202,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1091-SOZGA,0.0,0.7777777777777777,0.5,0.8114427860696517,0.6342776367412878,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
2928-HLDBA,0.0,0.08333333333333333,0.0,0.024378109452736302,0.010841218555273483,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0404-SWRVG,0.0,0.041666666666666664,0.0,0.5587064676616916,0.024319178398338335,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6497-TILVL,0.0,0.09722222222222221,0.0,0.32288557213930347,0.03825871220863144,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
7219-TLZHO,0.0,0.05555555555555555,0.0,0.025870646766169153,0.005088852988691437,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4622-YNKIJ,0.0,0.4583333333333333,1.0,0.7034825870646766,0.34720170782367876,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4412-YLTKF,1.0,0.375,0.0,0.5950248756218905,0.24425340410800833,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6734-PSBAW,0.0,1.0,1.0,0.0527363184079602,0.1967632125548119,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
3930-ZGWVE,0.0,0.013888888888888888,0.0,0.014925373134328346,0.0001096238172167089,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2639-UGMAZ,1.0,0.986111111111111,0.5,0.3800995024875622,0.4577140549273021,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
2876-GZYZC,0.0,0.18055555555555555,0.0,0.6736318407960199,0.13810870066928227,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
6207-WIOLX,0.0,0.3472222222222222,0.0,0.4014925373134328,0.1712266328179091,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
8587-XYZSF,0.0,0.9305555555555555,1.0,0.32139303482587056,0.3740249249942303,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
3091-FYHKI,0.0,0.013888888888888888,0.0,0.17114427860696518,0.0019213016385875841,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2372-HWUHI,0.0,0.027777777777777776,0.0,0.25970149253731345,0.007206323563351027,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7799-LGRDP,0.0,0.5972222222222222,1.0,0.07412935323383085,0.13494114931917842,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
7850-VWJUU,0.0,0.3194444444444444,0.0,0.5646766169154228,0.20305792753288715,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
3774-VBNXY,0.0,0.8888888888888888,1.0,0.019402985074626844,0.14527463651050082,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
6217-KDYWC,0.0,0.7916666666666666,1.0,0.013432835820895522,0.13290445418878374,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
0390-DCFDQ,1.0,0.013888888888888888,0.0,0.5194029850746269,0.005960073851834756,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3146-MSEGF,1.0,1.0,1.0,0.6945273631840796,0.7393087929840757,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
4080-OGPJL,0.0,0.1111111111111111,0.0,0.5263681592039802,0.06287214401107778,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
1095-WGNGG,0.0,0.8472222222222222,1.0,0.8238805970149253,0.6868739903069467,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
2636-SJDOU,0.0,0.8888888888888888,0.5,0.6572139303482587,0.608152550196169,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1131-QQZEB,1.0,0.986111111111111,1.0,0.056716417910447736,0.20048465266558968,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
5716-EZXZN,0.0,0.9027777777777777,1.0,0.8039800995024875,0.7382760212324024,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
6837-BJYDQ,0.0,0.041666666666666664,0.5,0.013432835820895522,0.004909993076390492,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
2135-RXIHG,0.0,0.013888888888888888,0.0,0.27263681592039796,0.0030983152550196165,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6440-DKQGE,0.0,0.41666666666666663,0.5,0.46019900497512434,0.22053427186706673,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False
3466-BYAVD,0.0,0.20833333333333331,0.0,0.5099502487562189,0.12146318947611356,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
3780-YVMFA,0.0,0.1111111111111111,0.0,0.5004975124378109,0.06295291945534273,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3874-EQOEP,0.0,0.09722222222222221,0.0,0.763681592039801,0.07347103623355643,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
